Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code
93 High Street,93 High Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/93-High-Street/2-SSWABPAAPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
25 Eastern Street,25 Eastern Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Eastern-Street/2-SSWABPESPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
3-5 Pok Fu Lam Road,3-5 Pok Fu Lam Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/3-5-Pok-Fu-Lam-Road/2-SSWBPPBYPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Yau Yu House,21-23 Pok Fu Lam Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Yau-Yu-House/2-SSWDPPBRPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
89 High Street,89 High Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/89-High-Street/2-SSWEBPAJPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Kam Shek House,38-42 Eastern Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Shek-House/2-SSWEWPSOPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Lee On Mansion,7-13 Lai On Lane,1,16,--,--,--,--,--,https://hk.centanet.com/estate/en/Lee-On-Mansion/2-SSWKBPKJPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Ming Hing Building,268-270 Des Voeux Road West,1,22,--,--,--,--,--,https://hk.centanet.com/estate/en/Ming-Hing-Building/2-SSWKWPSOPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
15 Eastern Street,15 Eastern Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Eastern-Street/2-SSWSBPEAPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Hong Yue Court,9 Water Street,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Hong-Yue-Court/2-SSWSPPWAPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
22-24 Eastern Street,22-24 Eastern Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/22-24-Eastern-Street/2-SSWSWPSAPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
26-28 Eastern Street,26-28 Eastern Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/26-28-Eastern-Street/2-SSWSWPSSPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
18-20 Eastern Street,18-20 Eastern Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/18-20-Eastern-Street/2-SSWSWPSXPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
290 Des Voeux Road West,290 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/290-Des-Voeux-Road-West/2-SSWWWPSJPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
25 Pok Fu Lam Road,25 Pok Fu Lam Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Pok-Fu-Lam-Road/2-SSWYPPBSPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
282 Des Voeux Road West,282 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/282-Des-Voeux-Road-West/2-SSWYWPSXPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Andes Plaza,311-325 Queen's Road West,1,70,--,--,--,--,--,https://hk.centanet.com/estate/en/Andes-Plaza/2-SSYABPBAPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Good Times Building,230-236 Queen's Road West,1,46,--,--,--,--,--,https://hk.centanet.com/estate/en/Good-Times-Building/2-SSYAPPGYPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
248-254 Queen's Road West,248-254 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/248-254-Queen-s-Road-West/2-SSYBPPGOPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
274 Des Voeux Road West,274 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/274-Des-Voeux-Road-West/2-SSYBWPSAPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
242-244 Queen's Road West,242-244 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/242-244-Queen-s-Road-West/2-SSYKPPGOPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
117 High Street,117 High Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/117-High-Street/2-SSYPGPAJPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
160 Third Street,160 Third Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/160-Third-Street/2-SSYPGPYSPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Lee Wang Building,133-134 Connaught Road West,1,28,--,--,--,--,--,https://hk.centanet.com/estate/en/Lee-Wang-Building/2-SSYSWPPXPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
14-16 Eastern Street,14-16 Eastern Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/14-16-Eastern-Street/2-SSYSWPSAPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
10-12 Eastern Street,10-12 Eastern Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/10-12-Eastern-Street/2-SSYSWPSXPA,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
45 Water Street,45 Water Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/45-Water-Street/2-SSYYPPWJPE,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
1B High Street,1B High Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/1B-High-Street/2-TTDHTHMHHD,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
2 David Lane,2 David Lane,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/2-David-Lane/2-TTDITHTXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Tak Tung House,155-161 Des Voeux Road West,1,52,--,--,--,--,--,https://hk.centanet.com/estate/en/Tak-Tung-House/2-TTDLTHTAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Wing To Building,4 Water Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-To-Building/2-TTDMTHLOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
24 Second Street,24 Second Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Second-Street/2-TTDMZHIXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
16 Western Street,16 Western Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Western-Street/2-TTDMZHLVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
34 Centre Street,34 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/34-Centre-Street/2-TTDNZHHOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
4 David Lane,4 David Lane,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/4-David-Lane/2-TTDSTHTJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Yin Tak Building,69-73 High Street,1,18,--,--,--,--,--,https://hk.centanet.com/estate/en/Yin-Tak-Building/2-TTDSZHDSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
28 Centre Street,28 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/28-Centre-Street/2-TTDZZHHVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
249 Des Voeux Road West,249 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/249-Des-Voeux-Road-West/2-TTDZZHTHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Federate Building,292-298 Queen's Road West,1,123,"$13,031/ ft²",4.97%,1,--,--,https://hk.centanet.com/estate/en/Federate-Building/2-TTHDTHXXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
30 Second Street,30 Second Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/30-Second-Street/2-TTHDZHIVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Flora Court,265-267 Queen's Road West,1,23,--,--,1,--,--,https://hk.centanet.com/estate/en/Flora-Court/2-TTHDZHNXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
14 Second Street,14 Second Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Second-Street/2-TTHHZHIEHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
406-412 Queen's Road West,406-412 Queen's Road West,1,16,--,--,--,--,--,https://hk.centanet.com/estate/en/406-412-Queen-s-Road-West/2-TTHHZHXYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
149 Third Street,149 Third Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/149-Third-Street/2-TTHLTHSRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
306 Queen's Road West,306 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/306-Queen-s-Road-West/2-TTHNTHXRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
145 Third Street,145 Third Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/145-Third-Street/2-TTHSTHSAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
310 Queen's Road West,310 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/310-Queen-s-Road-West/2-TTHXTHXSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
40 Centre Street,40 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/40-Centre-Street/2-TTHXZHHVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
28 Western Street,28 Western Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/28-Western-Street/2-TTHZZHLAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
26 Western Street,26 Western Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/26-Western-Street/2-TTHZZHLHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
24 Western Street,24 Western Street,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Western-Street/2-TTHZZHLJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
397 Queen's Road West,397 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/397-Queen-s-Road-West/2-TTIDIHNYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Yuen Fat Mansion,22 Western Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/Yuen-Fat-Mansion/2-TTIDZHLYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Wing Kwai House,6-8 Kwai Heung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-Kwai-House/2-TTIDZHZXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
21 Mui Fong Street,21 Mui Fong Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/21-Mui-Fong-Street/2-TTIHIHZHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Sung Hing Building,2-4A Sung Hing Lane,1,19,--,--,--,--,--,https://hk.centanet.com/estate/en/Sung-Hing-Building/2-TTIIIHIYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
291-293 Queen's Road West,291-293 Queen's Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/291-293-Queen-s-Road-West/2-TTIIZHNAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
303 Queen's Road West,303 Queen's Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/303-Queen-s-Road-West/2-TTILZHNSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
227 Queen's Road West,227 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/227-Queen-s-Road-West/2-TTILZHXSHD,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
2-4 Chung Ching Street,2-4 Chung Ching Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/2-4-Chung-Ching-Street/2-TTIMIHHSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
393 Queen's Road West,393 Queen's Road West,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/393-Queen-s-Road-West/2-TTIMIHNRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Lai Wah House,12-16 Kwai Heung Street,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Lai-Wah-House/2-TTINZHZHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
104 First Street,104 First Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/104-First-Street/2-TTISTHDYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
295 Queen's Road West,295 Queen's Road West,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/295-Queen-s-Road-West/2-TTISZHNSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
237 Des Voeux Road West,237 Des Voeux Road West,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/237-Des-Voeux-Road-West/2-TTITZHTSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Chung Ah Mansion,352-366 Des Voeux Road West,1,139,--,--,--,--,--,https://hk.centanet.com/estate/en/Chung-Ah-Mansion/2-TTIXTHMYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
1 David Lane,1 David Lane,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/1-David-Lane/2-TTIXTHTOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
287 Queen's Road West,287 Queen's Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/287-Queen-s-Road-West/2-TTIXZHNJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
52 Second Street,52 Second Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/52-Second-Street/2-TTIZZHIJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Empire Building,176-178 Des Voeux Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Empire-Building/2-TTLDIHTEHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
1C High Street,1C High Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/1C-High-Street/2-TTLHTHMXHD,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
75 First Street,75 First Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/75-First-Street/2-TTLIIHMYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
305 Queen's Road West,305 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/305-Queen-s-Road-West/2-TTLLZHNYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Tin Hing Building (Mansion),295-305 Des Voeux Road West,1,132,--,--,--,--,--,https://hk.centanet.com/estate/en/Tin-Hing-Building-Mansion/2-TTLLZHTAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
1-1A Sung Hing Lane,1-1A Sung Hing Lane,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/1-1A-Sung-Hing-Lane/2-TTLNIHIRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Tsui Wah Building,120-122 High Street,1,44,--,--,--,--,--,https://hk.centanet.com/estate/en/Tsui-Wah-Building/2-TTLSIHDHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
81 First Street,81 First Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/81-First-Street/2-TTLSIHMVMM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
79 First Street,79 First Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/79-First-Street/2-TTLSIHMVTM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
62 Centre Street,62 Centre Street,1,13,--,--,--,--,--,https://hk.centanet.com/estate/en/62-Centre-Street/2-TTLSZHHRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
14 Western Street,14 Western Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Western-Street/2-TTLTZHLVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
71-73 First Street,71-73 First Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/71-73-First-Street/2-TTLXIHMHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Luen Tak Building,180-188A Des Voeux Road West,1,65,"$6,823/ ft²",11.69%,1,--,--,https://hk.centanet.com/estate/en/Luen-Tak-Building/2-TTLZIHTHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
56 Second Street,56 Second Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/56-Second-Street/2-TTLZZHISHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
395 Queen's Road West,395 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/395-Queen-s-Road-West/2-TTMDIHNAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
47-49 High Street,47-49 High Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/47-49-High-Street/2-TTMDZHDHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Herein,50 Third Street,1,42,--,--,--,--,--,https://hk.centanet.com/estate/en/Herein/2-TTMHZHSVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
289 Queen's Road West,289 Queen's Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/289-Queen-s-Road-West/2-TTMIZHNHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
106-112 First Street,106-112 First Street,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/106-112-First-Street/2-TTMLTHDRTM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
297 Queen's Road West,297 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/297-Queen-s-Road-West/2-TTMLZHNVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
416-418 Queen's Road West,416-418 Queen's Road West,1,28,--,--,--,--,--,https://hk.centanet.com/estate/en/416-418-Queen-s-Road-West/2-TTMMZHXOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Borita Building,135-143 Third Street,1,92,--,--,--,--,--,https://hk.centanet.com/estate/en/Borita-Building/2-TTMNTHSSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
102 First Street,102 First Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/102-First-Street/2-TTMSTHDAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
23 Mui Fong Street,23 Mui Fong Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/23-Mui-Fong-Street/2-TTMTIHZAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
235 Des Voeux Road West,235 Des Voeux Road West,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/235-Des-Voeux-Road-West/2-TTMTZHTVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
32 Second Street,32 Second Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/32-Second-Street/2-TTNDZHISHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
16 Second Street,16 Second Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Second-Street/2-TTNHZHIJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
151 Third Street,151 Third Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/151-Third-Street/2-TTNLTHSVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
389-391 Queen's Road West,389-391 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/389-391-Queen-s-Road-West/2-TTNMIHNJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Wo Yick Mansion,253-263 Queen's Road West,1,125,--,--,--,--,--,https://hk.centanet.com/estate/en/Wo-Yick-Mansion/2-TTNMZHNXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Tak May House,239-241 Des Voeux Road West,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/Tak-May-House/2-TTNMZHTHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
308 Queen's Road West,308 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/308-Queen-s-Road-West/2-TTNNTHXVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
36-38 Centre Street,36-38 Centre Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/36-38-Centre-Street/2-TTNNZHHRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
30-32 Western Street,30-32 Western Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/30-32-Western-Street/2-TTNNZHLAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Wah Lap Building,251-253 Des Voeux Road West,1,11,--,--,--,--,--,https://hk.centanet.com/estate/en/Wah-Lap-Building/2-TTNNZHTOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
147 Third Street,147 Third Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/147-Third-Street/2-TTNSTHSYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Shing Jack Lau,43-45 High Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Shing-Jack-Lau/2-TTNTZHDVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
312 Queen's Road West,312 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/312-Queen-s-Road-West/2-TTNXTHXOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
34-36 Western Street,34-36 Western Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/34-36-Western-Street/2-TTNXZHLRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
304 Queen's Road West,304 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/304-Queen-s-Road-West/2-TTNZTHXYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
269-275 Queen's Road West,269-275 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/269-275-Queen-s-Road-West/2-TTNZZHNOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
On Shun Mansion,125-126 Connaught Road West,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/On-Shun-Mansion/2-TTSDTHDRHN,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
300-302 Queen's Road West,300-302 Queen's Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/300-302-Queen-s-Road-West/2-TTSDTHXVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
26 Centre Street,26 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/26-Centre-Street/2-TTSDZHHRHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
247 Des Voeux Road West,247 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/247-Des-Voeux-Road-West/2-TTSDZHTJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
3 David Lane,3 David Lane,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/3-David-Lane/2-TTSITHTEHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Hang Yue Building,334-350 Des Voeux Road West,1,176,"$10,347/ ft²",2.00%,1,--,--,https://hk.centanet.com/estate/en/Hang-Yue-Building/2-TTSMTHMAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
24 Centre Street,24 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Centre-Street/2-TTSMZHHAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
1A-1B Eastern Street,1A-1B Eastern Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/1A-1B-Eastern-Street/2-TTSNZHMJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
414 Queen's Road West,414 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/414-Queen-s-Road-West/2-TTSTZHXSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
24 Mui Fong Street,24 Mui Fong Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Mui-Fong-Street/2-TTSXIHZYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
407 Queen's Road West,407 Queen's Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/407-Queen-s-Road-West/2-TTSZIHNOHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
30 Centre Street,30 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/30-Centre-Street/2-TTSZZHHSHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
54 Second Street,54 Second Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/54-Second-Street/2-TTSZZHIYHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Kwok Chung House,18-20 Western Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Kwok-Chung-House/2-TTTDZHLXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Fuk Shing Building,314-316 Queen's Road West,1,13,--,--,--,--,--,https://hk.centanet.com/estate/en/Fuk-Shing-Building/2-TTTITHXXHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Chun Kwan Building,322-324 Queen's Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Chun-Kwan-Building/2-TTTLTHXAHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
23 Kwai Heung Street,23 Kwai Heung Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/23-Kwai-Heung-Street/2-TTTMZHZVHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
32 Centre Street,32 Centre Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/32-Centre-Street/2-TTTNZHHHHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
318 Queen's Road West,318 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/318-Queen-s-Road-West/2-TTTSTHXJHM,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
Rich Court,213 Queen's Road West,1,21,--,--,--,--,--,https://hk.centanet.com/estate/en/Rich-Court/2-TTTZZHXHHD,Hong Kong Island,All Hong Kong Island,Sai Ying Pun,HMA056
